name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand
NEC V323 PG,4315.0,4315.0,95879.29999999999,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,85.0,1300,450.0,IPS,8.0,2.0736,XLarge,FullHD,0,0,NEC
Asus VA24EQSB,528.0,956.0,16487.239999999998,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus
LG 27BQ75QB,1189.0,1270.0,27319.489999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,LG
Dahua LM24-A200,312.0,731.0,11587.73,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,3000,220.0,VA,5.0,2.0736,Medium,FullHD,0,0,Dahua
Asus ROG Strix OLED XG27AQDMG,2483.0,2731.0,57927.53999999999,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,240.0,1500000,275.0,OLED,1.0,3.6864,Medium,QHD,1,0,Asus
Iiyama ProLite XUB3493WQSU-B5,1438.0,2305.0,41584.729999999996,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,75.0,1000,400.0,IPS,4.0,4.9536,XLarge,QHD,0,0,Iiyama
Dahua LM22-B201S,332.0,441.0,8588.029999999999,21.45,1920.0,1080.0,1.7777777777777777,102.69963496887172,100.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Dahua
Viewsonic VA2708-2K-HD,539.0,941.0,16442.8,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1000,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Viewsonic
Asus VA27ECPSN,763.0,1241.0,22264.44,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,300.0,IPS,5.0,2.0736,Large,FullHD,0,0,Asus
NEC MultiSync E274FL,1102.0,1102.0,24486.44,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,4000,250.0,VA,6.0,2.0736,Large,FullHD,0,0,NEC
Asus VA279QGS,765.0,993.0,19531.379999999997,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,350.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Asus
LG UltraWide 38WR85QC,3996.0,4999.0,99934.45,37.5,3840.0,1600.0,2.4,110.93333333333334,144.0,1000,450.0,IPS,1.0,6.144,XLarge,QHD,1,0,LG
Viewsonic VX3276-2K-mhd,1139.0,1308.0,27186.17,32.0,2560.0,1440.0,1.7777777777777777,91.7877987534291,60.0,1200,250.0,IPS,4.0,3.6864,XLarge,QHD,0,0,Viewsonic
Iiyama ProLite XUB3493WQSU-B6,1399.0,1590.0,33207.79,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,1000,400.0,IPS,4.951367781155016,4.9536,XLarge,QHD,1,0,Iiyama
MSI PRO MP242PMG,670.0,971.0,18231.51,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,1,0,MSI
ASRock Phantom Gaming PG34WQ15R3A,1760.0,1803.0,39584.93,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,3000,550.0,VA,5.0,4.9536,XLarge,QHD,1,0,ASRock
BenQ PD2506Q,1569.0,1809.0,37529.579999999994,25.0,2560.0,1440.0,1.7777777777777777,117.48838240438926,60.0,1000,350.0,IPS,5.0,3.6864,Medium,QHD,0,0,BenQ
Iiyama ProLite TW1623AS-B3P,1677.0,1677.0,37262.939999999995,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,103.74406332453826,1000,385.0,IPS,30.0,2.0736,Small,FullHD,0,0,Iiyama
NEC E507Q,3366.0,3366.0,74792.51999999999,50.0,3840.0,2160.0,1.7777777777777777,88.11628680329193,60.0,4000,350.0,VA,8.0,8.2944,XLarge,4K,0,0,NEC
Gigabyte GS34WQCA,982.0,1392.0,26375.14,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,3000,300.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Gigabyte
Lenovo ThinkVision P27q-30,1201.0,1929.0,34774.299999999996,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,60.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Lenovo
Asus ZenScreen OLED MQ16AHE,1733.0,1937.0,40773.7,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,100000,400.0,OLED,1.0,2.0736,Small,FullHD,0,0,Asus
MSI PRO MP161 E2,379.0,865.0,13820.84,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,800,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,MSI
AOC AGON AG274QXM,2830.0,4059.0,76536.79,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,175.0,1000,600.0,IPS,1.0,3.6864,Large,QHD,1,0,AOC
LG 98UH5J-H,58715.0,58715.0,1304647.3,98.0,3840.0,2160.0,1.7777777777777777,44.95728918535303,60.0,1200,500.0,IPS,8.0,8.2944,XLarge,4K,0,0,LG
Iiyama G-Master GB2570HSU-B1,762.0,762.0,16931.64,25.0,1920.0,1080.0,1.7777777777777777,88.11628680329193,165.0,1000,400.0,IPS,4.0,2.0736,Medium,FullHD,1,0,Iiyama
KOORUI 27E1QA,909.0,909.0,20197.98,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,144.0,3000,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,KOORUI
Lenovo ThinkVision T27Q-40,1094.0,1791.0,32052.35,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,120.0,1500,350.0,IPS,6.0,3.6864,Large,QHD,1,0,Lenovo
Philips 241B8QJEB,658.0,923.0,17564.91,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Philips
NEC P801,61909.0,61909.0,1375617.98,80.0,1920.0,1080.0,1.7777777777777777,27.536339626028727,85.0,5000,700.0,Other,4.0,2.0736,XLarge,FullHD,0,0,NEC
Samsung Smart Monitor M50D 27,780.0,1489.0,25208.59,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,3000,250.0,VA,4.0,2.0736,Large,FullHD,0,0,Samsung
Acer Nitro XZ452CUVbemiiphuzx,2785.0,4726.0,83447.20999999999,44.5,5120.0,1440.0,3.5555555555555554,119.5201448168605,165.0,3000,450.0,VA,4.442516268980477,7.3728,XLarge,QHD,1,0,Acer
Asus ROG Strix XG32WCMS,1594.0,2263.0,42851.27,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999147,280.0,4000,350.0,VA,1.0,3.6864,Large,QHD,1,0,Asus
LG UltraGear 39GX90SA,3999.0,5499.0,105522.78,39.0,3440.0,1440.0,2.388888888888889,95.62143196559315,240.0,1500000,275.0,OLED,1.0,4.9536,XLarge,QHD,1,0,LG
AOC 27E3QAF,522.0,716.0,13754.179999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,342.715043074884,IPS,4.0,2.0736,Large,FullHD,0,0,AOC
AOC Q25G4SR,979.0,1120.0,23319.89,24.5,2560.0,1440.0,1.7777777777777777,119.88610449427475,300.0,1000,400.0,IPS,1.0,3.6864,Medium,QHD,1,0,AOC
Samsung F22T450F,600.0,600.0,13332.0,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Samsung
AOC U27E3UF,1059.0,1131.0,24330.899999999998,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,AOC
LG 27BA400,491.0,563.0,11709.939999999999,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,LG
Hannspree HT225HPB,1200.0,1529.0,30319.19,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,300.0,IPS,7.0,2.0736,Small,FullHD,0,0,Hannspree
BenQ BL2381T,1245.0,1245.0,27663.899999999998,23.0,1920.0,1200.0,1.6,98.44154224754716,60.0,1000,250.0,IPS,5.0,2.304,Small,FullHD,0,0,BenQ
MSI MAG 27CQ6PF,649.0,1177.0,20286.86,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,5000,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,MSI
Acer Nitro VG270Sbmiipx,590.0,932.0,16909.42,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,1000,250.0,IPS,2.0,2.0736,Large,FullHD,1,0,Acer
Lenovo Legion R34w-30,1113.0,1342.0,27275.05,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,3000,350.0,VA,5.0,4.9536,XLarge,QHD,1,0,Lenovo
Terra 2772W PV,1022.0,1092.0,23486.539999999997,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,300.0,IPS,5.0,3.6864,Large,QHD,0,0,Terra
LG UltraFine 27U730A,1350.0,1738.0,34307.68,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,LG
LG 27QP88DP,2673.0,3491.0,68482.04,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,LG
LG UltraGear 27GS95QE,2162.0,3544.0,63393.659999999996,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,240.0,1500000,275.0,OLED,1.0,3.6864,Medium,QHD,1,0,LG
Viewsonic VG3208-4K,1441.0,1539.0,33107.799999999996,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,300.0,VA,4.0,8.2944,Large,4K,0,0,Viewsonic
HP Z24m G3,1171.0,1724.0,32163.449999999997,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116517,90.0,1000,400.0,IPS,5.0,3.6864,Small,QHD,0,0,HP
Acer Nitro ED320QUS3bmiipx,889.0,935.0,20264.64,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999147,180.0,3500,250.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Acer
Apple Pro Display XDR,25226.0,25226.0,560521.72,32.0,6016.0,3384.0,1.7777777777777777,215.70132707055836,60.0,1000,1000.0,IPS,4.951367781155016,20.358144,XLarge,4K,0,0,Apple
Asus TUF Gaming VG27VH1B,904.0,1147.0,22786.61,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,3000,250.0,VA,4.0,2.0736,Large,FullHD,1,0,Asus
Asus ProArt OLED PA27DCE-K,9650.0,13165.0,253474.65,26.9,3840.0,2160.0,1.7777777777777777,163.78491970872108,60.0,1000000,200.0,OLED,1.0,8.2944,Medium,4K,0,0,Asus
Iiyama ProLite XUB2790QSUH-B1,1292.0,1706.0,33307.78,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,250.0,IPS,4.951367781155016,3.6864,Large,QHD,0,0,Iiyama
AOC 24G4XE,398.0,644.0,11576.619999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,300.0,IPS,1.0,2.0736,Small,FullHD,1,0,AOC
MSI Modern MD342CQPW,1502.0,1924.0,38062.86,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,3500,300.0,VA,4.0,4.9536,XLarge,QHD,1,0,MSI
Asus MB166C,435.0,878.0,14587.429999999998,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,800,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus
Eizo ColorEdge CG2700X,10949.0,14956.0,287804.55,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,500.0,IPS,13.0,8.2944,Large,4K,0,0,Eizo
Samsung ViewFinity S60D 24,704.0,1218.0,21353.42,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116517,100.0,1000,350.0,IPS,5.0,3.6864,Small,QHD,0,0,Samsung
NEC V652,17990.0,22104.0,445444.33999999997,65.0,1920.0,1080.0,1.7777777777777777,33.89087953972766,85.0,4000,450.0,VA,8.0,2.0736,XLarge,FullHD,0,0,NEC
Asus ZenScreen MB17AHG,1350.0,1702.0,33907.72,17.3,1920.0,1080.0,1.7777777777777777,127.33567457123111,144.0,800,300.0,IPS,5.0,2.0736,Small,FullHD,1,0,Asus
Asus VT169HE,854.0,889.0,19364.73,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,1000,220.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus
Philips 19S4QAB,1418.0,1418.0,31507.96,19.0,1280.0,1024.0,1.25,86.27367393593732,60.0,1000,250.0,IPS,5.0,1.31072,Small,HD,0,0,Philips
Philips Evnia 27M2N8500,2400.0,2992.0,59905.119999999995,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,360.0,1500000,250.0,OLED,1.0,3.6864,Medium,QHD,1,0,Philips
HP P22 G4,699.0,699.0,15531.779999999999,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,60.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP
Acer Nitro XV282KKVbmiipruzx,1947.0,1957.0,43373.439999999995,28.0,3840.0,2160.0,1.7777777777777777,157.3505121487356,144.0,1000,400.0,IPS,4.0,8.2944,Large,4K,1,1,Acer
Dell S2721NX,698.0,698.0,15509.56,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,300.0,IPS,4.0,2.0736,Large,FullHD,0,0,Dell
AOC G2490VXA,845.0,845.0,18775.899999999998,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,144.0,3500,350.0,VA,4.0,2.0736,Medium,FullHD,1,0,AOC
Acer B278Kbemiqprcuzx,2198.0,2513.0,52339.21,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Acer
Gigabyte Aorus FO32U2P,3999.0,6479.0,116410.57999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,240.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,Gigabyte
NEC C751Q,17007.0,17007.0,377895.54,75.0,4096.0,2160.0,1.8962962962962964,61.74185110423706,60.0,1200,350.0,IPS,8.0,8.84736,XLarge,4K,0,0,NEC
BenQ GW2486TC,734.0,1008.0,19353.62,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,BenQ
Eizo FlexScan EV2785,3454.0,3454.0,76747.87999999999,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,61.0,1300,350.0,IPS,5.0,8.2944,Large,4K,0,0,Eizo
NEC MultiSync UX552,25800.0,25800.0,573276.0,55.0,1920.0,1080.0,1.7777777777777777,40.05285763785997,60.0,4000,700.0,VA,8.0,2.0736,XLarge,FullHD,0,0,NEC
Samsung Essential Monitor S32GF 27,469.0,470.0,10432.289999999999,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,1,0,Samsung
Philips 243B1,918.0,1521.0,27097.289999999997,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips
Iiyama ProLite XUB2497HSN-B2,747.0,1050.0,19964.67,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,300.0,IPS,4.951367781155016,2.0736,Small,FullHD,0,0,Iiyama
Asus ROG Strix XG32UQ,2819.0,5723.0,94901.62,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,160.0,1000,600.0,IPS,1.0,8.2944,XLarge,4K,1,1,Asus
Lenovo T34w-30,2041.0,3305.0,59394.06,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,3000,350.0,VA,6.0,4.9536,XLarge,QHD,0,0,Lenovo
HP P24 G4,559.0,793.0,15020.72,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,HP
Lenovo T23i-30,1024.0,1376.0,26664.0,23.0,1920.0,1080.0,1.7777777777777777,95.77857261227383,60.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Lenovo
Cooler Master GA271,722.0,722.0,16042.839999999998,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,4000,250.0,VA,4.442516268980477,3.6864,Large,QHD,0,0,Cooler Master
NEC X401S,6577.0,7451.0,155851.08,40.0,1920.0,1080.0,1.7777777777777777,55.072679252057455,85.0,3500,700.0,VA,8.0,2.0736,XLarge,FullHD,0,0,NEC
AOC 24V5CW,779.0,843.0,18020.42,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,342.715043074884,IPS,4.0,2.0736,Small,FullHD,0,0,AOC
BenQ GW2790,411.0,564.0,10832.25,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,BenQ
BenQ BL3290QT,999.0,2176.0,35274.25,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999147,75.0,1000,350.0,IPS,5.0,3.6864,Large,QHD,0,0,BenQ
Viewsonic IFP7550-5,10475.0,16700.0,301914.25,75.0,3840.0,2160.0,1.7777777777777777,58.74419120219462,60.0,1200,450.0,IPS,8.0,8.2944,XLarge,4K,0,0,Viewsonic
BenQ Zowie XL2566X+,2499.0,3078.0,61960.469999999994,24.1,1920.0,1080.0,1.7777777777777777,91.40693651793768,400.0,1000,320.0,TN,4.1020408163265305,2.0736,Medium,FullHD,1,0,BenQ
AOC AGON PRO AG276QKD2,4359.0,4359.0,96856.98,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,500.0,1500000,300.0,OLED,1.0,3.6864,Medium,QHD,1,0,AOC
Acer Vero B247YDbmiprczx,679.0,764.0,16031.73,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer
Viewsonic VX3276-4K-mhd,1573.0,2044.0,40184.869999999995,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,60.0,2500,300.0,VA,4.0,8.2944,XLarge,4K,0,0,Viewsonic
Verbatim PMT-14,613.0,922.0,17053.85,14.0,1920.0,1080.0,1.7777777777777777,157.3505121487356,103.74406332453826,1000,250.0,IPS,6.0,2.0736,Small,FullHD,0,0,Verbatim
Lenovo ThinkVision S27i-30,504.0,671.0,13054.25,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,300.0,IPS,6.0,2.0736,Large,FullHD,0,0,Lenovo
Acer Vero B227QEbmiprxv,652.0,702.0,15042.939999999999,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,100.0,1000,250.0,VA,4.0,2.0736,Small,FullHD,0,0,Acer
AOC CU34P3CV,1284.0,1745.0,33652.189999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,4.0,4.9536,XLarge,QHD,0,0,AOC
BenQ Mobiuz EX2710U,2228.0,2622.0,53883.5,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,144.0,1000,300.0,IPS,1.0,8.2944,Large,4K,1,1,BenQ
Iiyama ProLite XU2792UHSU-B6,1075.0,1365.0,27108.399999999998,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1300,350.0,IPS,4.0,8.2944,Large,4K,0,0,Iiyama
Philips 275S9JML,592.0,941.0,17031.629999999997,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,4000,300.0,VA,4.0,3.6864,Large,QHD,0,0,Philips
AOC 24P3CV,793.0,1002.0,19942.45,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,AOC
Asus TUF Gaming VG27VQ3B,674.0,869.0,17142.73,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,3000,250.0,VA,1.0,2.0736,Large,FullHD,1,0,Asus
Asus VA27DQFS,664.0,789.0,16142.83,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Asus
Lenovo G27-20,595.0,848.0,16031.73,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,144.0,1000,400.0,IPS,5.0,2.0736,Large,FullHD,1,0,Lenovo
Samsung QM55R-B,5706.0,5706.0,126787.31999999999,55.0,3840.0,2160.0,1.7777777777777777,80.10571527571994,126.92706645056727,4000,500.0,VA,8.0,8.2944,XLarge,4K,1,1,Samsung
Iiyama ProLite LH5581UHSG-1AG,4430.0,6332.0,119565.81999999999,54.6,3840.0,2160.0,1.7777777777777777,80.69257033268492,60.0,5000,500.0,VA,4.442516268980477,8.2944,XLarge,4K,0,0,Iiyama
ASRock Phantom Gaming PG27FRS1A,778.0,962.0,19331.399999999998,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,280.0,4000,300.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,ASRock
MSI PRO MP242AP,479.0,758.0,13743.07,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,MSI
MSI G27C3F,664.0,890.0,17264.94,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,3000,300.0,VA,1.0,2.0736,Large,FullHD,1,0,MSI
AOC C24G2AE,572.0,794.0,15176.259999999998,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,165.0,3000,250.0,VA,4.0,2.0736,Medium,FullHD,1,0,AOC
LC-Power LC-M27-4K-UHD-144,1419.0,2146.0,39607.15,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,144.0,1000,350.0,IPS,8.0,8.2944,Large,4K,1,1,LC-Power
HP 324pe,490.0,701.0,13232.01,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,HP
AOC 25G3ZM,545.0,841.0,15398.46,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,240.0,3000,300.0,VA,1.0,2.0736,Medium,FullHD,1,0,AOC
Asus VA279HG,493.0,678.0,13009.81,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Asus
MSI MAG 321CUPDF,2593.0,3407.0,66660.0,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,160.0,3000,350.0,VA,4.442516268980477,8.2944,Large,4K,1,1,MSI
Samsung ViewFinity S95UC 49,3566.0,4852.0,93523.98,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674065,120.0,3000,350.0,VA,5.0,7.3728,XLarge,QHD,1,0,Samsung
ASRock Phantom Gaming PG34QRT3A,1749.0,1993.0,41573.619999999995,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,500.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,ASRock
LG UltraGear 32GS60QC,776.0,999.0,19720.25,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999147,180.0,3000,300.0,VA,1.0,3.6864,Large,QHD,1,0,LG
Acer Predator XB273UV3bmiiprzx,1300.0,1300.0,28886.0,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,1000,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Acer
Lenovo P34w-20,2268.0,4674.0,77125.62,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,60.0,1000,300.0,IPS,4.0,4.9536,XLarge,QHD,0,0,Lenovo
Redragon Amber II,769.0,826.0,17720.45,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,3000,250.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,Redragon
Viewsonic VG2709-2K-MHDU-2,1037.0,1360.0,26630.67,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,Viewsonic
Dahua LM25-E231B,425.0,535.0,10665.599999999999,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,180.0,1000,300.0,IPS,4.951367781155016,2.0736,Medium,FullHD,1,0,Dahua
Acer KA242YGbip,374.0,580.0,10598.939999999999,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,120.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Acer
Samsung Odyssey OLED G81SF 32,3689.0,5048.0,97068.06999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,240.0,1000000,260.0,OLED,1.0,8.2944,Large,4K,1,1,Samsung
Iiyama ProLite XCB3497WQSNP-B1,1351.0,1704.0,33941.049999999996,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,120.0,3000,350.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Iiyama
Philips 242B1,660.0,946.0,17842.66,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips
Acer PD163Qbmiuux,1099.0,2003.0,34463.22,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,1000,250.0,IPS,8.0,2.0736,Small,FullHD,0,0,Acer
Asus ROG Swift OLED PG39WCDM,6500.0,7005.0,150040.55,39.0,3440.0,1440.0,2.388888888888889,95.62143196559315,240.0,1500000,275.0,OLED,1.0,4.9536,XLarge,QHD,1,0,Asus
AOC Q27G4XF,700.0,1066.0,19620.26,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,1000,300.0,IPS,1.0,3.6864,Large,QHD,1,0,AOC
Hannspree HC272PFB,1028.0,1028.0,22842.16,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,75.0,1000,300.0,VA,4.0,3.6864,Large,QHD,0,0,Hannspree
Acer CB272Ebmiprx,600.0,600.0,13332.0,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Acer
NEC X555UNS,643.0,643.0,14287.46,55.0,1920.0,1080.0,1.7777777777777777,40.05285763785997,85.0,1200,700.0,IPS,12.0,2.0736,XLarge,FullHD,0,0,NEC
Asus VA27ACFSN,1065.0,1696.0,30674.71,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,100.0,1300,350.0,IPS,5.0,3.6864,Large,QHD,0,0,Asus
LC-Power LC-M49-DQHD-120-C-Q,3254.0,3857.0,79003.20999999999,49.0,5120.0,1440.0,3.5555555555555554,108.54380498674065,120.0,3000,400.0,Other,6.0,7.3728,XLarge,QHD,1,0,LC-Power
Acer SA273G0bi,492.0,492.0,10932.24,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,250.0,IPS,4.0,2.0736,Large,FullHD,1,0,Acer
Iiyama G-Master GB2770QSU-B6,849.0,1231.0,23108.8,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332337,180.0,1200,400.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Iiyama
Dell S2722QC,1366.0,2467.0,42584.63,27.0,3840.0,2160.0,1.7777777777777777,163.17830889498507,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Dell
